StationName,ParameterName,ReadingDate,Value,Zone
Ardrossan,Sulphur Dioxide,2025-05-17T10:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T10:00:00-06:00,0.032,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T10:00:00-06:00,3.5,ACA
Ardrossan,Wind Direction,2025-05-17T10:00:00-06:00,136.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T10:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-17T10:00:00-06:00,2.0,ACA
Ardrossan,Nitric Oxide,2025-05-17T10:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T10:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-17T10:00:00-06:00,12.1,ACA
Ardrossan,Outdoor Temperature,2025-05-17T09:00:00-06:00,8.9,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T09:00:00-06:00,3.6,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T09:00:00-06:00,0.0,ACA
Ardrossan,Nitric Oxide,2025-05-17T09:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-17T09:00:00-06:00,11.2,ACA
Ardrossan,,2025-05-17T09:00:00-06:00,2.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T09:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-17T09:00:00-06:00,136.0,ACA
Ardrossan,Ozone,2025-05-17T09:00:00-06:00,0.029,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T09:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T09:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T08:00:00-06:00,3.6,ACA
Ardrossan,Nitric Oxide,2025-05-17T08:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T08:00:00-06:00,0.001,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T08:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T08:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-17T08:00:00-06:00,136.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T08:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T08:00:00-06:00,0.027,ACA
Ardrossan,Outdoor Temperature,2025-05-17T08:00:00-06:00,7.1,ACA
Ardrossan,Wind Speed,2025-05-17T08:00:00-06:00,10.7,ACA
Ardrossan,,2025-05-17T08:00:00-06:00,2.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T07:00:00-06:00,0.004,ACA
Ardrossan,Wind Direction,2025-05-17T07:00:00-06:00,134.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T07:00:00-06:00,0.004,ACA
Ardrossan,,2025-05-17T07:00:00-06:00,2.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T07:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-17T07:00:00-06:00,8.0,ACA
Ardrossan,Nitric Oxide,2025-05-17T07:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T07:00:00-06:00,0.001,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T07:00:00-06:00,3.4,ACA
Ardrossan,Ozone,2025-05-17T07:00:00-06:00,0.023,ACA
Ardrossan,Outdoor Temperature,2025-05-17T07:00:00-06:00,5.2,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T06:00:00-06:00,0.002,ACA
Ardrossan,Outdoor Temperature,2025-05-17T06:00:00-06:00,4.1,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T06:00:00-06:00,0.002,ACA
Ardrossan,,2025-05-17T06:00:00-06:00,2.0,ACA
Ardrossan,Wind Direction,2025-05-17T06:00:00-06:00,140.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T06:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T06:00:00-06:00,0.024,ACA
Ardrossan,Nitric Oxide,2025-05-17T06:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T06:00:00-06:00,3.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T06:00:00-06:00,0.001,ACA
Ardrossan,Wind Speed,2025-05-17T06:00:00-06:00,6.1,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T05:00:00-06:00,0.001,ACA
Ardrossan,Outdoor Temperature,2025-05-17T05:00:00-06:00,4.3,ACA
Ardrossan,,2025-05-17T05:00:00-06:00,2.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T05:00:00-06:00,0.001,ACA
Ardrossan,Wind Direction,2025-05-17T05:00:00-06:00,142.0,ACA
Ardrossan,Nitric Oxide,2025-05-17T05:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T05:00:00-06:00,0.027,ACA
Ardrossan,Wind Speed,2025-05-17T05:00:00-06:00,6.2,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T05:00:00-06:00,0.001,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T05:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T05:00:00-06:00,2.7,ACA
Ardrossan,Outdoor Temperature,2025-05-17T04:00:00-06:00,4.4,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T04:00:00-06:00,0.001,ACA
Ardrossan,,2025-05-17T04:00:00-06:00,2.0,ACA
Ardrossan,Wind Speed,2025-05-17T04:00:00-06:00,5.5,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T04:00:00-06:00,0.001,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T04:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T04:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-17T04:00:00-06:00,138.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T04:00:00-06:00,2.6,ACA
Ardrossan,Ozone,2025-05-17T04:00:00-06:00,0.028,ACA
Ardrossan,Nitric Oxide,2025-05-17T04:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-17T03:00:00-06:00,2.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T03:00:00-06:00,0.004,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T03:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T03:00:00-06:00,0.004,ACA
Ardrossan,Nitric Oxide,2025-05-17T03:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-17T03:00:00-06:00,140.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T03:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T03:00:00-06:00,0.024,ACA
Ardrossan,Outdoor Temperature,2025-05-17T03:00:00-06:00,4.6,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T03:00:00-06:00,3.1,ACA
Ardrossan,Wind Speed,2025-05-17T03:00:00-06:00,5.9,ACA
Ardrossan,Wind Speed,2025-05-17T02:00:00-06:00,5.4,ACA
Ardrossan,Wind Direction,2025-05-17T02:00:00-06:00,147.0,ACA
Ardrossan,Outdoor Temperature,2025-05-17T02:00:00-06:00,4.7,ACA
Ardrossan,,2025-05-17T02:00:00-06:00,2.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T02:00:00-06:00,,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T02:00:00-06:00,,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T02:00:00-06:00,4.7,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T02:00:00-06:00,,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T02:00:00-06:00,,ACA
Ardrossan,Ozone,2025-05-17T02:00:00-06:00,,ACA
Ardrossan,Nitric Oxide,2025-05-17T02:00:00-06:00,,ACA
Ardrossan,Nitric Oxide,2025-05-17T01:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T01:00:00-06:00,0.006,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T01:00:00-06:00,2.2,ACA
Ardrossan,Wind Direction,2025-05-17T01:00:00-06:00,148.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T01:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T01:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T01:00:00-06:00,0.021,ACA
Ardrossan,,2025-05-17T01:00:00-06:00,2.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T01:00:00-06:00,0.006,ACA
Ardrossan,Outdoor Temperature,2025-05-17T01:00:00-06:00,5.3,ACA
Ardrossan,Wind Speed,2025-05-17T01:00:00-06:00,5.4,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-17T00:00:00-06:00,0.008,ACA
Ardrossan,Nitric Oxide,2025-05-17T00:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-17T00:00:00-06:00,0.007,ACA
Ardrossan,Outdoor Temperature,2025-05-17T00:00:00-06:00,5.8,ACA
Ardrossan,Sulphur Dioxide,2025-05-17T00:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-17T00:00:00-06:00,0.019,ACA
Ardrossan,,2025-05-17T00:00:00-06:00,2.0,ACA
Ardrossan,Wind Speed,2025-05-17T00:00:00-06:00,5.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-17T00:00:00-06:00,1.8,ACA
Ardrossan,Wind Direction,2025-05-17T00:00:00-06:00,148.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-17T00:00:00-06:00,0.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T23:00:00-06:00,0.001,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T23:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T23:00:00-06:00,2.0,ACA
Ardrossan,Wind Direction,2025-05-16T23:00:00-06:00,145.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T23:00:00-06:00,7.1,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T23:00:00-06:00,1.2,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T23:00:00-06:00,0.005,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T23:00:00-06:00,0.006,ACA
Ardrossan,Wind Speed,2025-05-16T23:00:00-06:00,4.2,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T23:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-16T23:00:00-06:00,0.021,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T22:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T22:00:00-06:00,1.1,ACA
Ardrossan,Nitric Oxide,2025-05-16T22:00:00-06:00,0.001,ACA
Ardrossan,Outdoor Temperature,2025-05-16T22:00:00-06:00,10.1,ACA
Ardrossan,Wind Speed,2025-05-16T22:00:00-06:00,3.4,ACA
Ardrossan,Wind Direction,2025-05-16T22:00:00-06:00,137.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T22:00:00-06:00,0.005,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T22:00:00-06:00,0.006,ACA
Ardrossan,Ozone,2025-05-16T22:00:00-06:00,0.029,ACA
Ardrossan,,2025-05-16T22:00:00-06:00,2.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T22:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T21:00:00-06:00,2.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T21:00:00-06:00,12.9,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T21:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T21:00:00-06:00,0.6,ACA
Ardrossan,Wind Speed,2025-05-16T21:00:00-06:00,4.8,ACA
Ardrossan,Ozone,2025-05-16T21:00:00-06:00,0.042,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T21:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T21:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T21:00:00-06:00,0.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T21:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T21:00:00-06:00,127.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T20:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T20:00:00-06:00,115.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T20:00:00-06:00,0.7,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T20:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T20:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T20:00:00-06:00,2.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T20:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T20:00:00-06:00,6.8,ACA
Ardrossan,Ozone,2025-05-16T20:00:00-06:00,0.046,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T20:00:00-06:00,0.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T20:00:00-06:00,14.8,ACA
Ardrossan,Ozone,2025-05-16T19:00:00-06:00,0.047,ACA
Ardrossan,Nitric Oxide,2025-05-16T19:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T19:00:00-06:00,2.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T19:00:00-06:00,15.2,ACA
Ardrossan,Wind Speed,2025-05-16T19:00:00-06:00,7.8,ACA
Ardrossan,Wind Direction,2025-05-16T19:00:00-06:00,114.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T19:00:00-06:00,0.7,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T19:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T19:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T19:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T19:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T18:00:00-06:00,7.7,ACA
Ardrossan,,2025-05-16T18:00:00-06:00,2.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T18:00:00-06:00,0.7,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T18:00:00-06:00,0.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T18:00:00-06:00,0.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T18:00:00-06:00,15.2,ACA
Ardrossan,Nitric Oxide,2025-05-16T18:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T18:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-16T18:00:00-06:00,0.046,ACA
Ardrossan,Wind Direction,2025-05-16T18:00:00-06:00,121.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T18:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-16T17:00:00-06:00,0.044,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T17:00:00-06:00,0.7,ACA
Ardrossan,Nitric Oxide,2025-05-16T17:00:00-06:00,0.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T17:00:00-06:00,14.8,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T17:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T17:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T17:00:00-06:00,2.0,ACA
Ardrossan,Wind Speed,2025-05-16T17:00:00-06:00,8.0,ACA
Ardrossan,Wind Direction,2025-05-16T17:00:00-06:00,132.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T17:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T17:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T16:00:00-06:00,2.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T16:00:00-06:00,0.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T16:00:00-06:00,14.4,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T16:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T16:00:00-06:00,143.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T16:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T16:00:00-06:00,0.8,ACA
Ardrossan,Wind Speed,2025-05-16T16:00:00-06:00,7.3,ACA
Ardrossan,Ozone,2025-05-16T16:00:00-06:00,0.043,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T16:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T16:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T15:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T15:00:00-06:00,2.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T15:00:00-06:00,14.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T15:00:00-06:00,1.1,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T15:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-16T15:00:00-06:00,0.041,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T15:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T15:00:00-06:00,91.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T15:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T15:00:00-06:00,4.6,ACA
Ardrossan,Nitric Oxide,2025-05-16T15:00:00-06:00,0.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T14:00:00-06:00,13.1,ACA
Ardrossan,Wind Speed,2025-05-16T14:00:00-06:00,3.9,ACA
Ardrossan,Nitric Oxide,2025-05-16T14:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T14:00:00-06:00,73.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T14:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-16T14:00:00-06:00,0.04,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T14:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T14:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T14:00:00-06:00,1.4,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T14:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T14:00:00-06:00,2.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T13:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T13:00:00-06:00,126.0,ACA
Ardrossan,Ozone,2025-05-16T13:00:00-06:00,0.037,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T13:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T13:00:00-06:00,0.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T13:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T13:00:00-06:00,3.1,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T13:00:00-06:00,1.5,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T13:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T13:00:00-06:00,2.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T13:00:00-06:00,11.7,ACA
Ardrossan,Nitric Oxide,2025-05-16T12:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T12:00:00-06:00,2.1,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T12:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T12:00:00-06:00,0.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T12:00:00-06:00,0.0,ACA
Ardrossan,Ozone,2025-05-16T12:00:00-06:00,0.035,ACA
Ardrossan,Wind Speed,2025-05-16T12:00:00-06:00,5.6,ACA
Ardrossan,Wind Direction,2025-05-16T12:00:00-06:00,143.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T12:00:00-06:00,0.0,ACA
Ardrossan,,2025-05-16T12:00:00-06:00,2.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T12:00:00-06:00,10.1,ACA
Ardrossan,,2025-05-16T11:00:00-06:00,2.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T11:00:00-06:00,8.4,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T11:00:00-06:00,2.9,ACA
Ardrossan,Nitric Oxide,2025-05-16T11:00:00-06:00,0.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T11:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T11:00:00-06:00,5.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T11:00:00-06:00,0.001,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T11:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T11:00:00-06:00,0.001,ACA
Ardrossan,Wind Direction,2025-05-16T11:00:00-06:00,174.0,ACA
Ardrossan,Ozone,2025-05-16T11:00:00-06:00,0.032,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T10:00:00-06:00,0.002,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T10:00:00-06:00,5.7,ACA
Ardrossan,Wind Direction,2025-05-16T10:00:00-06:00,145.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T10:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T10:00:00-06:00,0.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T10:00:00-06:00,7.7,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T10:00:00-06:00,0.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T10:00:00-06:00,0.001,ACA
Ardrossan,Wind Speed,2025-05-16T10:00:00-06:00,3.9,ACA
Ardrossan,,2025-05-16T10:00:00-06:00,1.0,ACA
Ardrossan,Ozone,2025-05-16T10:00:00-06:00,0.027,ACA
Ardrossan,,2025-05-16T09:00:00-06:00,1.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T09:00:00-06:00,0.006,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T09:00:00-06:00,0.004,ACA
Ardrossan,Nitric Oxide,2025-05-16T09:00:00-06:00,0.002,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T09:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T09:00:00-06:00,90.0,ACA
Ardrossan,Outdoor Temperature,2025-05-16T09:00:00-06:00,5.7,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T09:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T09:00:00-06:00,1.6,ACA
Ardrossan,Ozone,2025-05-16T09:00:00-06:00,0.014,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T09:00:00-06:00,9.6,ACA
Ardrossan,Ozone,2025-05-16T08:00:00-06:00,0.009,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T08:00:00-06:00,0.004,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T08:00:00-06:00,0.007,ACA
Ardrossan,,2025-05-16T08:00:00-06:00,1.0,ACA
Ardrossan,Wind Direction,2025-05-16T08:00:00-06:00,83.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T08:00:00-06:00,0.002,ACA
Ardrossan,Outdoor Temperature,2025-05-16T08:00:00-06:00,3.5,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T08:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T08:00:00-06:00,0.9,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T08:00:00-06:00,0.001,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T08:00:00-06:00,9.5,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T07:00:00-06:00,0.012,ACA
Ardrossan,Nitric Oxide,2025-05-16T07:00:00-06:00,0.006,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T07:00:00-06:00,0.006,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T07:00:00-06:00,0.001,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T07:00:00-06:00,8.0,ACA
Ardrossan,Wind Speed,2025-05-16T07:00:00-06:00,1.2,ACA
Ardrossan,Ozone,2025-05-16T07:00:00-06:00,0.003,ACA
Ardrossan,Outdoor Temperature,2025-05-16T07:00:00-06:00,2.1,ACA
Ardrossan,,2025-05-16T07:00:00-06:00,1.0,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T07:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T07:00:00-06:00,126.0,ACA
Ardrossan,,2025-05-16T06:00:00-06:00,1.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T06:00:00-06:00,0.008,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T06:00:00-06:00,0.003,ACA
Ardrossan,Wind Speed,2025-05-16T06:00:00-06:00,2.4,ACA
Ardrossan,Ozone,2025-05-16T06:00:00-06:00,0.0,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T06:00:00-06:00,7.9,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T06:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T06:00:00-06:00,154.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T06:00:00-06:00,0.005,ACA
Ardrossan,Outdoor Temperature,2025-05-16T06:00:00-06:00,1.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T06:00:00-06:00,0.001,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T05:00:00-06:00,0.005,ACA
Ardrossan,,2025-05-16T05:00:00-06:00,1.0,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T05:00:00-06:00,0.012,ACA
Ardrossan,Ozone,2025-05-16T05:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T05:00:00-06:00,3.4,ACA
Ardrossan,Outdoor Temperature,2025-05-16T05:00:00-06:00,0.3,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T05:00:00-06:00,7.5,ACA
Ardrossan,Nitric Oxide,2025-05-16T05:00:00-06:00,0.007,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T05:00:00-06:00,0.0,ACA
Ardrossan,Wind Direction,2025-05-16T05:00:00-06:00,149.0,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T05:00:00-06:00,0.001,ACA
Ardrossan,Total Oxides of Nitrogen,2025-05-16T04:00:00-06:00,0.008,ACA
Ardrossan,Ozone,2025-05-16T04:00:00-06:00,0.0,ACA
Ardrossan,Wind Speed,2025-05-16T04:00:00-06:00,2.9,ACA
Ardrossan,,2025-05-16T04:00:00-06:00,1.0,ACA
Ardrossan,Nitric Oxide,2025-05-16T04:00:00-06:00,0.003,ACA
Ardrossan,Outdoor Temperature,2025-05-16T04:00:00-06:00,-0.5,ACA
Ardrossan,Fine Particulate Matter,2025-05-16T04:00:00-06:00,6.7,ACA
Ardrossan,Wind Direction,2025-05-16T04:00:00-06:00,150.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T04:00:00-06:00,0.004,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T04:00:00-06:00,0.001,ACA
Ardrossan,Sulphur Dioxide,2025-05-16T04:00:00-06:00,0.0,ACA
Ardrossan,Nitrogen Dioxide,2025-05-16T03:00:00-06:00,0.003,ACA
Ardrossan,Hydrogen Sulphide,2025-05-16T03:00:00-06:00,0.0,ACA
