Value,StationName,ParameterName,ReadingDate
0.027,Sherwood Park,Ozone,2026-03-31T04:00:00-06:00
174.0,Sherwood Park,Wind Direction,2026-03-31T04:00:00-06:00
2.0,Sherwood Park,,2026-03-31T04:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-31T03:00:00-06:00
5.6,Sherwood Park,Fine Particulate Matter,2026-03-31T03:00:00-06:00
2.13,Sherwood Park,Total Hydrocarbons,2026-03-31T03:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T03:00:00-06:00
-7.0,Sherwood Park,Outdoor Temperature,2026-03-31T03:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-31T03:00:00-06:00
,Sherwood Park,Nitrogen Dioxide,2026-03-31T03:00:00-06:00
,Sherwood Park,,2026-03-31T03:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T03:00:00-06:00
170.0,Sherwood Park,Wind Direction,2026-03-31T03:00:00-06:00
0.029,Sherwood Park,Ozone,2026-03-31T03:00:00-06:00
,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T03:00:00-06:00
3.0,Sherwood Park,,2026-03-31T02:00:00-06:00
0.0,Sherwood Park,Nitric Oxide,2026-03-31T02:00:00-06:00
,Sherwood Park,Sulphur Dioxide,2026-03-31T02:00:00-06:00
-7.0,Sherwood Park,Outdoor Temperature,2026-03-31T02:00:00-06:00
0.006,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T02:00:00-06:00
6.0,Sherwood Park,Wind Speed,2026-03-31T02:00:00-06:00
6.7,Sherwood Park,Fine Particulate Matter,2026-03-31T02:00:00-06:00
169.0,Sherwood Park,Wind Direction,2026-03-31T02:00:00-06:00
0.032,Sherwood Park,Ozone,2026-03-31T02:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T02:00:00-06:00
2.12,Sherwood Park,Total Hydrocarbons,2026-03-31T02:00:00-06:00
0.005,Sherwood Park,Nitrogen Dioxide,2026-03-31T02:00:00-06:00
0.034,Sherwood Park,Ozone,2026-03-31T01:00:00-06:00
7.5,Sherwood Park,Fine Particulate Matter,2026-03-31T01:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T01:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-31T01:00:00-06:00
-7.0,Sherwood Park,Outdoor Temperature,2026-03-31T01:00:00-06:00
2.11,Sherwood Park,Total Hydrocarbons,2026-03-31T01:00:00-06:00
3.0,Sherwood Park,,2026-03-31T01:00:00-06:00
