Value,StationName,ParameterName,ReadingDate
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T18:00:00-06:00
3.4,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T18:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T17:00:00-06:00
20.6,O’Morrow Station 1,Relative Humidity,2026-05-06T17:00:00-06:00
3.6,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T17:00:00-06:00
14.6,O’Morrow Station 1,Wind Speed,2026-05-06T17:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T17:00:00-06:00
17.2,O’Morrow Station 1,Outdoor Temperature,2026-05-06T17:00:00-06:00
202.0,O’Morrow Station 1,Wind Direction,2026-05-06T17:00:00-06:00
20.6,O’Morrow Station 1,Relative Humidity,2026-05-06T16:00:00-06:00
12.4,O’Morrow Station 1,Wind Speed,2026-05-06T16:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T16:00:00-06:00
3.5,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T16:00:00-06:00
16.8,O’Morrow Station 1,Outdoor Temperature,2026-05-06T16:00:00-06:00
170.0,O’Morrow Station 1,Wind Direction,2026-05-06T16:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T16:00:00-06:00
14.9,O’Morrow Station 1,Wind Speed,2026-05-06T15:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T15:00:00-06:00
20.3,O’Morrow Station 1,Relative Humidity,2026-05-06T15:00:00-06:00
3.7,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T15:00:00-06:00
164.0,O’Morrow Station 1,Wind Direction,2026-05-06T15:00:00-06:00
16.6,O’Morrow Station 1,Outdoor Temperature,2026-05-06T15:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T15:00:00-06:00
3.4,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T14:00:00-06:00
15.7,O’Morrow Station 1,Outdoor Temperature,2026-05-06T14:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T14:00:00-06:00
163.0,O’Morrow Station 1,Wind Direction,2026-05-06T14:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T14:00:00-06:00
20.9,O’Morrow Station 1,Relative Humidity,2026-05-06T14:00:00-06:00
15.7,O’Morrow Station 1,Wind Speed,2026-05-06T14:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T13:00:00-06:00
14.9,O’Morrow Station 1,Outdoor Temperature,2026-05-06T13:00:00-06:00
149.0,O’Morrow Station 1,Wind Direction,2026-05-06T13:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T13:00:00-06:00
21.7,O’Morrow Station 1,Relative Humidity,2026-05-06T13:00:00-06:00
3.3,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T13:00:00-06:00
15.8,O’Morrow Station 1,Wind Speed,2026-05-06T13:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T12:00:00-06:00
147.0,O’Morrow Station 1,Wind Direction,2026-05-06T12:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T12:00:00-06:00
23.3,O’Morrow Station 1,Relative Humidity,2026-05-06T12:00:00-06:00
16.8,O’Morrow Station 1,Wind Speed,2026-05-06T12:00:00-06:00
3.3,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T12:00:00-06:00
13.5,O’Morrow Station 1,Outdoor Temperature,2026-05-06T12:00:00-06:00
16.2,O’Morrow Station 1,Wind Speed,2026-05-06T11:00:00-06:00
0.001,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T11:00:00-06:00
3.2,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T11:00:00-06:00
26.6,O’Morrow Station 1,Relative Humidity,2026-05-06T11:00:00-06:00
11.6,O’Morrow Station 1,Outdoor Temperature,2026-05-06T11:00:00-06:00
152.0,O’Morrow Station 1,Wind Direction,2026-05-06T11:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T11:00:00-06:00
11.5,O’Morrow Station 1,Wind Speed,2026-05-06T10:00:00-06:00
0.001,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T10:00:00-06:00
4.1,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T10:00:00-06:00
32.9,O’Morrow Station 1,Relative Humidity,2026-05-06T10:00:00-06:00
9.4,O’Morrow Station 1,Outdoor Temperature,2026-05-06T10:00:00-06:00
145.0,O’Morrow Station 1,Wind Direction,2026-05-06T10:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T10:00:00-06:00
0.001,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T09:00:00-06:00
4.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T09:00:00-06:00
6.2,O’Morrow Station 1,Outdoor Temperature,2026-05-06T09:00:00-06:00
44.1,O’Morrow Station 1,Relative Humidity,2026-05-06T09:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T09:00:00-06:00
8.5,O’Morrow Station 1,Wind Speed,2026-05-06T09:00:00-06:00
132.0,O’Morrow Station 1,Wind Direction,2026-05-06T09:00:00-06:00
1.7,O’Morrow Station 1,Outdoor Temperature,2026-05-06T08:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T08:00:00-06:00
62.4,O’Morrow Station 1,Relative Humidity,2026-05-06T08:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T08:00:00-06:00
7.9,O’Morrow Station 1,Wind Speed,2026-05-06T08:00:00-06:00
104.0,O’Morrow Station 1,Wind Direction,2026-05-06T08:00:00-06:00
3.7,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T08:00:00-06:00
