Value,StationName,ParameterName,ReadingDate
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T11:00:00-06:00
0.016,Drayton Valley,Ozone,2026-04-03T11:00:00-06:00
193.0,Drayton Valley,Wind Direction,2026-04-03T11:00:00-06:00
93.4,Drayton Valley,Relative Humidity,2026-04-03T11:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T11:00:00-06:00
-1.8,Drayton Valley,Outdoor Temperature,2026-04-03T11:00:00-06:00
5.1,Drayton Valley,Fine Particulate Matter,2026-04-03T11:00:00-06:00
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T10:00:00-06:00
2.6,Drayton Valley,Wind Speed,2026-04-03T10:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T10:00:00-06:00
0.003,Drayton Valley,Nitrogen Dioxide,2026-04-03T10:00:00-06:00
0.016,Drayton Valley,Ozone,2026-04-03T10:00:00-06:00
5.4,Drayton Valley,Fine Particulate Matter,2026-04-03T10:00:00-06:00
208.0,Drayton Valley,Wind Direction,2026-04-03T10:00:00-06:00
-2.1,Drayton Valley,Outdoor Temperature,2026-04-03T10:00:00-06:00
93.3,Drayton Valley,Relative Humidity,2026-04-03T10:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T10:00:00-06:00
1.0,Drayton Valley,,2026-04-03T10:00:00-06:00
1.0,Drayton Valley,,2026-04-03T09:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T09:00:00-06:00
0.003,Drayton Valley,Nitrogen Dioxide,2026-04-03T09:00:00-06:00
0.016,Drayton Valley,Ozone,2026-04-03T09:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T09:00:00-06:00
93.5,Drayton Valley,Relative Humidity,2026-04-03T09:00:00-06:00
4.1,Drayton Valley,Wind Speed,2026-04-03T09:00:00-06:00
195.0,Drayton Valley,Wind Direction,2026-04-03T09:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T09:00:00-06:00
4.8,Drayton Valley,Fine Particulate Matter,2026-04-03T09:00:00-06:00
-2.4,Drayton Valley,Outdoor Temperature,2026-04-03T09:00:00-06:00
1.0,Drayton Valley,,2026-04-03T08:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T08:00:00-06:00
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T08:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-03T08:00:00-06:00
193.0,Drayton Valley,Wind Direction,2026-04-03T08:00:00-06:00
93.4,Drayton Valley,Relative Humidity,2026-04-03T08:00:00-06:00
0.016,Drayton Valley,Ozone,2026-04-03T08:00:00-06:00
-2.6,Drayton Valley,Outdoor Temperature,2026-04-03T08:00:00-06:00
6.0,Drayton Valley,Fine Particulate Matter,2026-04-03T08:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T08:00:00-06:00
4.4,Drayton Valley,Wind Speed,2026-04-03T08:00:00-06:00
1.0,Drayton Valley,,2026-04-03T07:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T07:00:00-06:00
3.6,Drayton Valley,Wind Speed,2026-04-03T07:00:00-06:00
214.0,Drayton Valley,Wind Direction,2026-04-03T07:00:00-06:00
0.016,Drayton Valley,Ozone,2026-04-03T07:00:00-06:00
-2.3,Drayton Valley,Outdoor Temperature,2026-04-03T07:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T07:00:00-06:00
6.9,Drayton Valley,Fine Particulate Matter,2026-04-03T07:00:00-06:00
93.2,Drayton Valley,Relative Humidity,2026-04-03T07:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T07:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-03T07:00:00-06:00
2.0,Drayton Valley,,2026-04-03T06:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T06:00:00-06:00
221.0,Drayton Valley,Wind Direction,2026-04-03T06:00:00-06:00
-2.4,Drayton Valley,Outdoor Temperature,2026-04-03T06:00:00-06:00
