Value,StationName,ParameterName,ReadingDate
0.0,Genesee,Nitric Oxide,2026-02-21T03:00:00-07:00
11.1,Genesee,Fine Particulate Matter,2026-02-21T03:00:00-07:00
0.007,Genesee,Nitrogen Dioxide,2026-02-21T03:00:00-07:00
-23.6,Genesee,Outdoor Temperature,2026-02-21T03:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-21T03:00:00-07:00
16.0,Genesee,Wind Direction,2026-02-21T03:00:00-07:00
0.026,Genesee,Ozone,2026-02-21T03:00:00-07:00
5.1,Genesee,Wind Speed,2026-02-21T03:00:00-07:00
0.006,Genesee,Total Oxides of Nitrogen,2026-02-21T03:00:00-07:00
3.0,Genesee,,2026-02-21T02:00:00-07:00
0.027,Genesee,Ozone,2026-02-21T02:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-21T02:00:00-07:00
84.6,Genesee,Relative Humidity,2026-02-21T02:00:00-07:00
12.7,Genesee,Fine Particulate Matter,2026-02-21T02:00:00-07:00
0.006,Genesee,Nitrogen Dioxide,2026-02-21T02:00:00-07:00
-23.2,Genesee,Outdoor Temperature,2026-02-21T02:00:00-07:00
0.006,Genesee,Total Oxides of Nitrogen,2026-02-21T02:00:00-07:00
5.3,Genesee,Wind Speed,2026-02-21T02:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-21T02:00:00-07:00
13.0,Genesee,Wind Direction,2026-02-21T02:00:00-07:00
83.8,Genesee,Relative Humidity,2026-02-21T01:00:00-07:00
-23.3,Genesee,Outdoor Temperature,2026-02-21T01:00:00-07:00
6.0,Genesee,Wind Speed,2026-02-21T01:00:00-07:00
33.0,Genesee,Wind Direction,2026-02-21T01:00:00-07:00
0.027,Genesee,Ozone,2026-02-21T01:00:00-07:00
0.006,Genesee,Nitrogen Dioxide,2026-02-21T01:00:00-07:00
0.006,Genesee,Total Oxides of Nitrogen,2026-02-21T01:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-21T01:00:00-07:00
14.5,Genesee,Fine Particulate Matter,2026-02-21T01:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-21T01:00:00-07:00
3.0,Genesee,,2026-02-21T01:00:00-07:00
-22.3,Genesee,Outdoor Temperature,2026-02-21T00:00:00-07:00
13.8,Genesee,Fine Particulate Matter,2026-02-21T00:00:00-07:00
45.0,Genesee,Wind Direction,2026-02-21T00:00:00-07:00
5.2,Genesee,Wind Speed,2026-02-21T00:00:00-07:00
0.027,Genesee,Ozone,2026-02-21T00:00:00-07:00
82.5,Genesee,Relative Humidity,2026-02-21T00:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-21T00:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-21T00:00:00-07:00
0.006,Genesee,Nitrogen Dioxide,2026-02-21T00:00:00-07:00
0.006,Genesee,Total Oxides of Nitrogen,2026-02-21T00:00:00-07:00
3.0,Genesee,,2026-02-21T00:00:00-07:00
44.0,Genesee,Wind Direction,2026-02-20T23:00:00-07:00
80.5,Genesee,Relative Humidity,2026-02-20T23:00:00-07:00
11.2,Genesee,Fine Particulate Matter,2026-02-20T23:00:00-07:00
0.027,Genesee,Ozone,2026-02-20T23:00:00-07:00
5.2,Genesee,Wind Speed,2026-02-20T23:00:00-07:00
-21.5,Genesee,Outdoor Temperature,2026-02-20T23:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T23:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T23:00:00-07:00
0.007,Genesee,Nitrogen Dioxide,2026-02-20T23:00:00-07:00
0.006,Genesee,Total Oxides of Nitrogen,2026-02-20T23:00:00-07:00
3.0,Genesee,,2026-02-20T23:00:00-07:00
3.0,Genesee,,2026-02-20T22:00:00-07:00
70.0,Genesee,Wind Direction,2026-02-20T22:00:00-07:00
0.028,Genesee,Ozone,2026-02-20T22:00:00-07:00
0.006,Genesee,Total Oxides of Nitrogen,2026-02-20T22:00:00-07:00
-21.2,Genesee,Outdoor Temperature,2026-02-20T22:00:00-07:00
78.3,Genesee,Relative Humidity,2026-02-20T22:00:00-07:00
6.4,Genesee,Wind Speed,2026-02-20T22:00:00-07:00
11.2,Genesee,Fine Particulate Matter,2026-02-20T22:00:00-07:00
0.007,Genesee,Nitrogen Dioxide,2026-02-20T22:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T22:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T22:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T21:00:00-07:00
3.0,Genesee,,2026-02-20T21:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T21:00:00-07:00
0.028,Genesee,Ozone,2026-02-20T21:00:00-07:00
12.4,Genesee,Fine Particulate Matter,2026-02-20T21:00:00-07:00
