Value,StationName,ParameterName,ReadingDate
0.043,Steeper,Ozone,2026-04-04T13:00:00-06:00
2.0,Steeper,,2026-04-04T13:00:00-06:00
345.0,Steeper,Wind Direction,2026-04-04T12:00:00-06:00
96.2,Steeper,Relative Humidity,2026-04-04T12:00:00-06:00
-0.8,Steeper,Outdoor Temperature,2026-04-04T12:00:00-06:00
0.044,Steeper,Ozone,2026-04-04T12:00:00-06:00
0.3,Steeper,Carbon Monoxide,2026-04-04T12:00:00-06:00
1.0,Steeper,Fine Particulate Matter,2026-04-04T12:00:00-06:00
3.8,Steeper,Wind Speed,2026-04-04T12:00:00-06:00
0.0,Steeper,Sulphur Dioxide,2026-04-04T12:00:00-06:00
0.0,Steeper,Nitrogen Dioxide,2026-04-04T12:00:00-06:00
0.0,Steeper,Nitric Oxide,2026-04-04T12:00:00-06:00
0.0,Steeper,Total Oxides of Nitrogen,2026-04-04T12:00:00-06:00
2.0,Steeper,,2026-04-04T12:00:00-06:00
1.0,Steeper,Fine Particulate Matter,2026-04-04T11:00:00-06:00
344.0,Steeper,Wind Direction,2026-04-04T11:00:00-06:00
,Steeper,Nitric Oxide,2026-04-04T11:00:00-06:00
-1.7,Steeper,Outdoor Temperature,2026-04-04T11:00:00-06:00
6.6,Steeper,Wind Speed,2026-04-04T11:00:00-06:00
0.045,Steeper,Ozone,2026-04-04T11:00:00-06:00
0.3,Steeper,Carbon Monoxide,2026-04-04T11:00:00-06:00
97.0,Steeper,Relative Humidity,2026-04-04T11:00:00-06:00
0.0,Steeper,Sulphur Dioxide,2026-04-04T11:00:00-06:00
0.0,Steeper,Nitrogen Dioxide,2026-04-04T11:00:00-06:00
0.0,Steeper,Total Oxides of Nitrogen,2026-04-04T11:00:00-06:00
2.0,Steeper,,2026-04-04T11:00:00-06:00
5.8,Steeper,Wind Speed,2026-04-04T10:00:00-06:00
0.8,Steeper,Fine Particulate Matter,2026-04-04T10:00:00-06:00
97.0,Steeper,Relative Humidity,2026-04-04T10:00:00-06:00
1.0,Steeper,Wind Direction,2026-04-04T10:00:00-06:00
0.043,Steeper,Ozone,2026-04-04T10:00:00-06:00
-1.4,Steeper,Outdoor Temperature,2026-04-04T10:00:00-06:00
0.0,Steeper,Sulphur Dioxide,2026-04-04T10:00:00-06:00
0.0,Steeper,Nitric Oxide,2026-04-04T10:00:00-06:00
0.0,Steeper,Nitrogen Dioxide,2026-04-04T10:00:00-06:00
0.3,Steeper,Carbon Monoxide,2026-04-04T10:00:00-06:00
