Value,StationName,ParameterName,ReadingDate
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T09:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T09:00:00-07:00
0.038,Hinton-Hillcrest,Ozone,2026-02-06T09:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T09:00:00-07:00
222.0,Hinton-Hillcrest,Wind Direction,2026-02-06T09:00:00-07:00
2.5,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T09:00:00-07:00
19.0,Hinton-Hillcrest,Wind Speed,2026-02-06T09:00:00-07:00
43.7,Hinton-Hillcrest,Relative Humidity,2026-02-06T09:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T09:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T09:00:00-07:00
2.5,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T08:00:00-07:00
13.8,Hinton-Hillcrest,Wind Speed,2026-02-06T08:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T08:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T08:00:00-07:00
238.0,Hinton-Hillcrest,Wind Direction,2026-02-06T08:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T08:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T08:00:00-07:00
44.6,Hinton-Hillcrest,Relative Humidity,2026-02-06T08:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T08:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T08:00:00-07:00
2.7,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T08:00:00-07:00
0.037,Hinton-Hillcrest,Ozone,2026-02-06T08:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T07:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T07:00:00-07:00
2.8,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T07:00:00-07:00
14.3,Hinton-Hillcrest,Wind Speed,2026-02-06T07:00:00-07:00
228.0,Hinton-Hillcrest,Wind Direction,2026-02-06T07:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T07:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T07:00:00-07:00
2.3,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T07:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T07:00:00-07:00
46.2,Hinton-Hillcrest,Relative Humidity,2026-02-06T07:00:00-07:00
0.036,Hinton-Hillcrest,Ozone,2026-02-06T07:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T07:00:00-07:00
0.035,Hinton-Hillcrest,Ozone,2026-02-06T06:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T06:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T06:00:00-07:00
1.6,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T06:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T06:00:00-07:00
13.5,Hinton-Hillcrest,Wind Speed,2026-02-06T06:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T06:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T06:00:00-07:00
46.5,Hinton-Hillcrest,Relative Humidity,2026-02-06T06:00:00-07:00
3.1,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T06:00:00-07:00
202.0,Hinton-Hillcrest,Wind Direction,2026-02-06T06:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T06:00:00-07:00
15.2,Hinton-Hillcrest,Wind Speed,2026-02-06T05:00:00-07:00
1.6,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T05:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T05:00:00-07:00
0.001,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T05:00:00-07:00
0.001,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T05:00:00-07:00
45.8,Hinton-Hillcrest,Relative Humidity,2026-02-06T05:00:00-07:00
0.035,Hinton-Hillcrest,Ozone,2026-02-06T05:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T05:00:00-07:00
